VariableName,type,effectType,attrTarget,desc,desc_my,desc_th,desc_in,desc_en,desc_ph,attrType1,seqCost,attrNum2,skillID,levelMax,name,name_my,name_th,name_in,name_en,name_ph,preID,seqCod1,icon,pos,position,seqCod2,seqID,attrType2,attrNum1
1109,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,24,{92=1;gold=1080000},,,5,Phải giết hại,Harus Bunuh,ต้องฆ่า,Harus Membunuh,Must Kill,Dapat Patayin,<8>,,config/explorer/ability/logo_bssh.png,{y=330;x=140},9,,8,,<100;200;300;400;500>
1110,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,10,{92=1;gold=1080000},,,5,Phòng thủ đặc biệt,Pertahanan Khas,การป้องกันพิเศษ,Pertahanan Khusus,Special Defense,Espesyal na Depensa,,,config/explorer/ability/logo_tf.png,{y=940;x=1170},10,,8,,<1%;2%;3%;4%;5%>
1111,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,9,{92=1;gold=1080000},,,5,Vật liệu bảo vệ,Bahan Pelindung,วัสดุป้องกัน,Bahan Pelindung,Protective Materials,Materyales ng Proteksyon,<10>,,config/explorer/ability/logo_wf.png,{y=765;x=1300},11,,8,,<1%;2%;3%;4%;5%>
1112,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,1,{92=1;gold=1080000},,,5,Cuộc sống,Kehidupan,ชีวิต,Kehidupan,Life,Buhay,<11>,,config/explorer/ability/logo_smsx.png,{y=680;x=1110},12,,8,,<1%;2%;3%;4%;5%>
1113,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,17,{92=1;gold=1080000},,,5,Tỷ lệ chịu đựng,Kadar Ketahanan,อัตราความทนทาน,Tingkat Ketahanan,Endurance Rate,Porsyento ng Tibay,<12>,,config/explorer/ability/logo_dyl.png,{y=500;x=1220},13,,8,,<100;200;300;400;500>
1114,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,20,{92=1;gold=1080000},,,5,Tỷ lệ né tránh,Kadar Elak,อัตราหลบหลีก,Tingkat Hindar,Dodge Rate,Porsyento ng Iwas,<13>,,config/explorer/ability/logo_sb.png,{y=470;x=986},14,,8,,<100;200;300;400;500>
1115,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,91,{92=1;gold=1080000},,,5,Tỷ lệ miễn phí,Kadar Percuma,อัตราฟรี,Tingkat Gratis,Free Rate,Porsyento ng Libre,<14>,,config/explorer/ability/logo_mkl.png,{y=260;x=1190},15,,8,,<100;200;300;400;500>
1116,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,16,{92=1;gold=1080000},,,5,Bạo lực kháng chiến,Keganasan Ketahanan,ความรุนแรงต้านทาน,Kekerasan Resistensi,Resistance Violence,Karahasan ng Resistensya,<15>,,config/explorer/ability/logo_bjkx.png,{y=226;x=916},16,,8,,<100;200;300;400;500>
1117,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,19,{92=1;gold=1080000},,,5,Sức mạnh chống chịu,Kekuatan Ketahanan,พลังการทนทาน,Kekuatan Ketahanan,Endurance Power,Lakas ng Tibay,<16>,,config/explorer/ability/logo_dyqd.png,{y=310;x=740},17,,8,,<100;200;300;400;500>
1118,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,25,{92=1;gold=1080000},,,5,Kháng chiến cần thiết,Ketahanan Diperlukan,ความทนทานที่จำเป็น,Resistensi yang Diperlukan,Necessary Resistance,Kinakailangang Resistensya,<17>,,config/explorer/ability/logo_bskx.png,{y=130;x=750},18,,8,,<100;200;300;400;500>
1119,,2,,,,,,,,,{93=1;gold=1080000},,61601,,Kỹ năng,Kemahiran,ทักษะ,Keterampilan,Skill,Kasanayan,<9;18>,,config/explorer/ability/logo_jn1.png,{y=145;x=475},19,,8,,
1120,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,8,{92=1;gold=1080000},,,5,Tấn công đặc biệt,Serangan Khas,การโจมตีพิเศษ,Serangan Khusus,Special Attack,Espesyal na Atake,,,config/explorer/ability/logo_tg.png,{y=1012;x=855},1,,9,,<1%;2%;3%;4%;5%>
1121,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,7,{92=1;gold=1080000},,,5,Vật tấn công,Serangan Fizikal,การโจมตีทางกายภาพ,Serangan Fisik,Physical Attack,Pisikal na Atake,<1>,,config/explorer/ability/logo_wg.png,{y=850;x=750},2,,9,,<1%;2%;3%;4%;5%>
1122,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,13,{92=1;gold=1080000},,,5,Tốc độ,Kelajuan,ความเร็ว,Kecepatan,Speed,Bilis,<2>,,config/explorer/ability/logo_sd.png,{y=903;x=557},3,,9,,<1%;2%;3%;4%;5%>
1123,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,14,{92=1;gold=1080000},,,5,Bạo lực,Keganasan,ความรุนแรง,Kekerasan,Violence,Karahasan,<3>,,config/explorer/ability/logo_bjl.png,{y=675;x=529},4,,9,,<100;200;300;400;500>
1124,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,15,{92=1;gold=1080000},,,5,Nổ tung,Letupan,การระเบิด,Ledakan,Explosion,Pagsabog,<4>,,config/explorer/ability/logo_bjsh.png,{y=920;x=287},5,,9,,<100;200;300;400;500>
1125,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,26,{92=1;gold=1080000},,,5,hút máu,Serapan Nyawa,ดูดเลือด,Sedot Darah,Lifesteal,Pagsipsip ng Dugo,<5>,,config/explorer/ability/logo_xx.png,{y=710;x=180},6,,9,,<100;200;300;400;500>
1126,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,28,{92=1;gold=1080000},,,5,Tỷ lệ điều trị,Kadar Penyembuhan,อัตราการรักษา,Tingkat Penyembuhan,Healing Rate,Porsyento ng Pagpapagaling,<6>,,config/explorer/ability/logo_zll.png,{y=520;x=390},7,,9,,<100;200;300;400;500>
1127,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,90,{92=1;gold=1080000},,,5,Tỷ lệ kiểm soát,Kadar Kawalan,อัตราการควบคุม,Tingkat Kontrol,Control Rate,Porsyento ng Kontrol,<7>,,config/explorer/ability/logo_kzl.png,{y=437;x=144},8,,9,,<100;200;300;400;500>
1128,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,24,{92=1;gold=1080000},,,5,Phải giết hại,Harus Bunuh,ต้องฆ่า,Harus Membunuh,Must Kill,Dapat Patayin,<8>,,config/explorer/ability/logo_bssh.png,{y=336;x=387},9,,9,,<100;200;300;400;500>
1129,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,10,{92=1;gold=1080000},,,5,Phòng thủ đặc biệt,Pertahanan Khas,การป้องกันพิเศษ,Pertahanan Khusus,Special Defense,Espesyal na Depensa,,,config/explorer/ability/logo_tf.png,{y=910;x=1180},10,,9,,<1%;2%;3%;4%;5%>
1130,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,9,{92=1;gold=1080000},,,5,Vật liệu bảo vệ,Bahan Pelindung,วัสดุป้องกัน,Bahan Pelindung,Protective Materials,Materyales ng Proteksyon,<10>,,config/explorer/ability/logo_wf.png,{y=736;x=1300},11,,9,,<1%;2%;3%;4%;5%>
1131,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,1,{92=1;gold=1080000},,,5,Cuộc sống,Kehidupan,ชีวิต,Kehidupan,Life,Buhay,<11>,,config/explorer/ability/logo_smsx.png,{y=750;x=1010},12,,9,,<1%;2%;3%;4%;5%>
1132,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,17,{92=1;gold=1080000},,,5,Tỷ lệ chịu đựng,Kadar Ketahanan,อัตราความทนทาน,Tingkat Ketahanan,Endurance Rate,Porsyento ng Tibay,<12>,,config/explorer/ability/logo_dyl.png,{y=560;x=1140},13,,9,,<100;200;300;400;500>
1133,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,20,{92=1;gold=1080000},,,5,Tỷ lệ né tránh,Kadar Elak,อัตราหลบหลีก,Tingkat Hindar,Dodge Rate,Porsyento ng Iwas,<13>,,config/explorer/ability/logo_sb.png,{y=510;x=855},14,,9,,<100;200;300;400;500>
1134,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,91,{92=1;gold=1080000},,,5,Tỷ lệ miễn phí,Kadar Percuma,อัตราฟรี,Tingkat Gratis,Free Rate,Porsyento ng Libre,<14>,,config/explorer/ability/logo_mkl.png,{y=305;x=920},15,,9,,<100;200;300;400;500>
1135,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,16,{92=1;gold=1080000},,,5,Bạo lực kháng chiến,Keganasan Ketahanan,ความรุนแรงต้านทาน,Kekerasan Resistensi,Resistance Violence,Karahasan ng Resistensya,<15>,,config/explorer/ability/logo_bjkx.png,{y=350;x=1230},16,,9,,<100;200;300;400;500>
1136,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,19,{92=1;gold=1080000},,,5,Sức mạnh chống chịu,Kekuatan Ketahanan,พลังการทนทาน,Kekuatan Ketahanan,Endurance Power,Lakas ng Tibay,<16>,,config/explorer/ability/logo_dyqd.png,{y=130;x=1060},17,,9,,<100;200;300;400;500>
1137,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,25,{92=1;gold=1080000},,,5,Kháng chiến cần thiết,Ketahanan Diperlukan,ความทนทานที่จำเป็น,Resistensi yang Diperlukan,Necessary Resistance,Kinakailangang Resistensya,<17>,,config/explorer/ability/logo_bskx.png,{y=175;x=720},18,,9,,<100;200;300;400;500>
1138,,2,,,,,,,,,{93=1;gold=1080000},,61602,,Kỹ năng,Kemahiran,ทักษะ,Keterampilan,Skill,Kasanayan,<9;18>,,config/explorer/ability/logo_jn2.png,{y=105;x=450},19,,9,,
1139,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,8,{92=1;gold=1080000},,,5,Tấn công đặc biệt,Serangan Khas,การโจมตีพิเศษ,Serangan Khusus,Special Attack,Espesyal na Atake,,,config/explorer/ability/logo_tg.png,{y=930;x=850},1,,10,,<1%;2%;3%;4%;5%>
1140,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,7,{92=1;gold=1080000},,,5,Vật tấn công,Serangan Fizikal,การโจมตีทางกายภาพ,Serangan Fisik,Physical Attack,Pisikal na Atake,<1>,,config/explorer/ability/logo_wg.png,{y=1000;x=610},2,,10,,<1%;2%;3%;4%;5%>
1141,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,13,{92=1;gold=1080000},,,5,Tốc độ,Kelajuan,ความเร็ว,Kecepatan,Speed,Bilis,<2>,,config/explorer/ability/logo_sd.png,{y=830;x=470},3,,10,,<1%;2%;3%;4%;5%>
1142,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,14,{92=1;gold=1080000},,,5,Bạo lực,Keganasan,ความรุนแรง,Kekerasan,Violence,Karahasan,<3>,,config/explorer/ability/logo_bjl.png,{y=930;x=290},4,,10,,<100;200;300;400;500>
1143,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,15,{92=1;gold=1080000},,,5,Nổ tung,Letupan,การระเบิด,Ledakan,Explosion,Pagsabog,<4>,,config/explorer/ability/logo_bjsh.png,{y=790;x=215},5,,10,,<100;200;300;400;500>
1144,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,26,{92=1;gold=1080000},,,5,hút máu,Serapan Nyawa,ดูดเลือด,Sedot Darah,Lifesteal,Pagsipsip ng Dugo,<5>,,config/explorer/ability/logo_xx.png,{y=625;x=376},6,,10,,<100;200;300;400;500>
1145,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,28,{92=1;gold=1080000},,,5,Tỷ lệ điều trị,Kadar Penyembuhan,อัตราการรักษา,Tingkat Penyembuhan,Healing Rate,Porsyento ng Pagpapagaling,<6>,,config/explorer/ability/logo_zll.png,{y=420;x=310},7,,10,,<100;200;300;400;500>
1146,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,90,{92=1;gold=1080000},,,5,Tỷ lệ kiểm soát,Kadar Kawalan,อัตราการควบคุม,Tingkat Kontrol,Control Rate,Porsyento ng Kontrol,<7>,,config/explorer/ability/logo_kzl.png,{y=490;x=135},8,,10,,<100;200;300;400;500>
1147,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,24,{92=1;gold=1080000},,,5,Phải giết hại,Harus Bunuh,ต้องฆ่า,Harus Membunuh,Must Kill,Dapat Patayin,<8>,,config/explorer/ability/logo_bssh.png,{y=250;x=250},9,,10,,<100;200;300;400;500>
1148,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,10,{92=1;gold=1080000},,,5,Phòng thủ đặc biệt,Pertahanan Khas,การป้องกันพิเศษ,Pertahanan Khusus,Special Defense,Espesyal na Depensa,,,config/explorer/ability/logo_tf.png,{y=935;x=1195},10,,10,,<1%;2%;3%;4%;5%>
1149,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,9,{92=1;gold=1080000},,,5,Vật liệu bảo vệ,Bahan Pelindung,วัสดุป้องกัน,Bahan Pelindung,Protective Materials,Materyales ng Proteksyon,<10>,,config/explorer/ability/logo_wf.png,{y=730;x=1310},11,,10,,<1%;2%;3%;4%;5%>
1150,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,1,{92=1;gold=1080000},,,5,Cuộc sống,Kehidupan,ชีวิต,Kehidupan,Life,Buhay,<11>,,config/explorer/ability/logo_smsx.png,{y=715;x=1055},12,,10,,<1%;2%;3%;4%;5%>
1151,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,17,{92=1;gold=1080000},,,5,Tỷ lệ chịu đựng,Kadar Ketahanan,อัตราความทนทาน,Tingkat Ketahanan,Endurance Rate,Porsyento ng Tibay,<12>,,config/explorer/ability/logo_dyl.png,{y=450;x=970},13,,10,,<100;200;300;400;500>
1152,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,20,{92=1;gold=1080000},,,5,Tỷ lệ né tránh,Kadar Elak,อัตราหลบหลีก,Tingkat Hindar,Dodge Rate,Porsyento ng Iwas,<13>,,config/explorer/ability/logo_sb.png,{y=550;x=1190},14,,10,,<100;200;300;400;500>
1153,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,91,{92=1;gold=1080000},,,5,Tỷ lệ miễn phí,Kadar Percuma,อัตราฟรี,Tingkat Gratis,Free Rate,Porsyento ng Libre,<14>,,config/explorer/ability/logo_mkl.png,{y=300;x=1245},15,,10,,<100;200;300;400;500>
1154,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,16,{92=1;gold=1080000},,,5,Bạo lực kháng chiến,Keganasan Ketahanan,ความรุนแรงต้านทาน,Kekerasan Resistensi,Resistance Violence,Karahasan ng Resistensya,<15>,,config/explorer/ability/logo_bjkx.png,{y=140;x=1010},16,,10,,<100;200;300;400;500>
1155,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,19,{92=1;gold=1080000},,,5,Sức mạnh chống chịu,Kekuatan Ketahanan,พลังการทนทาน,Kekuatan Ketahanan,Endurance Power,Lakas ng Tibay,<16>,,config/explorer/ability/logo_dyqd.png,{y=255;x=785},17,,10,,<100;200;300;400;500>
1156,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,25,{92=1;gold=1080000},,,5,Kháng chiến cần thiết,Ketahanan Diperlukan,ความทนทานที่จำเป็น,Resistensi yang Diperlukan,Necessary Resistance,Kinakailangang Resistensya,<17>,,config/explorer/ability/logo_bskx.png,{y=110;x=520},18,,10,,<100;200;300;400;500>
1157,,2,,,,,,,,,{93=1;gold=1080000},,61603,,Kỹ năng,Kemahiran,ทักษะ,Keterampilan,Skill,Kasanayan,<9;18>,,config/explorer/ability/logo_jn3.png,{y=295;x=505},19,,10,,
1158,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,8,{92=1;gold=1080000},,,5,Tấn công đặc biệt,Serangan Khas,การโจมตีพิเศษ,Serangan Khusus,Special Attack,Espesyal na Atake,,,config/explorer/ability/logo_tg.png,{y=195;x=210},1,,11,,<1%;2%;3%;4%;5%>
1159,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,7,{92=1;gold=1080000},,,5,Vật tấn công,Serangan Fizikal,การโจมตีทางกายภาพ,Serangan Fisik,Physical Attack,Pisikal na Atake,<1>,,config/explorer/ability/logo_wg.png,{y=380;x=375},2,,11,,<1%;2%;3%;4%;5%>
1160,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,13,{92=1;gold=1080000},,,5,Tốc độ,Kelajuan,ความเร็ว,Kecepatan,Speed,Bilis,<2>,,config/explorer/ability/logo_sd.png,{y=605;x=130},3,,11,,<1%;2%;3%;4%;5%>
1161,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,14,{92=1;gold=1080000},,,5,Bạo lực,Keganasan,ความรุนแรง,Kekerasan,Violence,Karahasan,<3>,,config/explorer/ability/logo_bjl.png,{y=615;x=385},4,,11,,<100;200;300;400;500>
1162,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,15,{92=1;gold=1080000},,,5,Nổ tung,Letupan,การระเบิด,Ledakan,Explosion,Pagsabog,<4>,,config/explorer/ability/logo_bjsh.png,{y=890;x=350},5,,11,,<100;200;300;400;500>
1163,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,26,{92=1;gold=1080000},,,5,hút máu,Serapan Nyawa,ดูดเลือด,Sedot Darah,Lifesteal,Pagsipsip ng Dugo,<5>,,config/explorer/ability/logo_xx.png,{y=675;x=620},6,,11,,<100;200;300;400;500>
1164,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,28,{92=1;gold=1080000},,,5,Tỷ lệ điều trị,Kadar Penyembuhan,อัตราการรักษา,Tingkat Penyembuhan,Healing Rate,Porsyento ng Pagpapagaling,<6>,,config/explorer/ability/logo_zll.png,{y=900;x=605},7,,11,,<100;200;300;400;500>
1165,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,90,{92=1;gold=1080000},,,5,Tỷ lệ kiểm soát,Kadar Kawalan,อัตราการควบคุม,Tingkat Kontrol,Control Rate,Porsyento ng Kontrol,<7>,,config/explorer/ability/logo_kzl.png,{y=1020;x=810},8,,11,,<100;200;300;400;500>
1166,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,24,{92=1;gold=1080000},,,5,Phải giết hại,Harus Bunuh,ต้องฆ่า,Harus Membunuh,Must Kill,Dapat Patayin,<8>,,config/explorer/ability/logo_bssh.png,{y=900;x=930},9,,11,,<100;200;300;400;500>
1167,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,10,{92=1;gold=1080000},,,5,Phòng thủ đặc biệt,Pertahanan Khas,การป้องกันพิเศษ,Pertahanan Khusus,Special Defense,Espesyal na Depensa,,,config/explorer/ability/logo_tf.png,{y=100;x=560},10,,11,,<1%;2%;3%;4%;5%>
1168,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,9,{92=1;gold=1080000},,,5,Vật liệu bảo vệ,Bahan Pelindung,วัสดุป้องกัน,Bahan Pelindung,Protective Materials,Materyales ng Proteksyon,<10>,,config/explorer/ability/logo_wf.png,{y=145;x=910},11,,11,,<1%;2%;3%;4%;5%>
1169,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,1,{92=1;gold=1080000},,,5,Cuộc sống,Kehidupan,ชีวิต,Kehidupan,Life,Buhay,<11>,,config/explorer/ability/logo_smsx.png,{y=315;x=820},12,,11,,<1%;2%;3%;4%;5%>
1170,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,17,{92=1;gold=1080000},,,5,Tỷ lệ chịu đựng,Kadar Ketahanan,อัตราความทนทาน,Tingkat Ketahanan,Endurance Rate,Porsyento ng Tibay,<12>,,config/explorer/ability/logo_dyl.png,{y=295;x=1200},13,,11,,<100;200;300;400;500>
1171,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,20,{92=1;gold=1080000},,,5,Tỷ lệ né tránh,Kadar Elak,อัตราหลบหลีก,Tingkat Hindar,Dodge Rate,Porsyento ng Iwas,<13>,,config/explorer/ability/logo_sb.png,{y=510;x=970},14,,11,,<100;200;300;400;500>
1172,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,91,{92=1;gold=1080000},,,5,Tỷ lệ miễn phí,Kadar Percuma,อัตราฟรี,Tingkat Gratis,Free Rate,Porsyento ng Libre,<14>,,config/explorer/ability/logo_mkl.png,{y=470;x=1175},15,,11,,<100;200;300;400;500>
